section_type,valid,d,b,t_f,t_w,r,n_r,A,ksx,ksy,Ixx,Iyy,Ixy,elastic_modulus,poissons_ratio,yield_strength,n,mxx,myy,vx,vy,mzz,utilization,failure
i_section,True,172.45960136022245,84.20928456605196,16.633014604620204,15.608515889800348,14.973946146862527,8,5172.281760591179,0.569064476048843,0.4921838092528932,21448421.10874912,1726098.0855482689,4.5846360071975144e-08,191706.8767553601,0.0003881978473245,0.0067248840418964,-19.7573260632713,-140.0360525923929,16.73388332189395,0.25912210549042025,3.001501699349448,30.172538773660218,0.9092099644464445,0
i_section,True,396.26840316659855,225.2310380075021,29.45761709308769,18.418208245009797,14.987719470922404,8,19681.71351999105,0.5930046612365331,0.3493705239534017,511671671.8048896,56304865.95611923,-1.532889178166557e-06,132511.21013389353,0.0004894802131812,0.0090881602929354,-2.9064090867575354,1349.903167393358,-566.1884579618927,-8.925092075095257,21.157899148302345,94.74434691811723,0.8012874276366925,0
i_section,True,386.25892495579546,108.63297809464852,18.624678025144647,25.93957683438037,8.661286084549088,8,13166.037843340682,0.3707381739267202,0.6953529374491796,230714593.94037196,4502074.54836598,9.299771180263597e-08,168014.88657226422,0.0004741193312016,0.0078133744545086,-50.48055181925637,-1360.6932219996856,202.7647971967707,-1.6187422430521907,4.380333845401301,67.7655342463705,0.949640233023777,0
i_section,True,137.79426988466736,95.59084081453472,12.286695931489565,16.13861752658351,12.2610038621305,8,4309.219588491499,0.5657724474898561,0.4715982977466703,11617898.866126984,1844772.9728704516,3.0013735014280855e-08,211491.71360977623,0.000318788060771,0.005431722844803,4.27614963892814,580.8689215475517,13.653823564337605,1.062415509310694,1.9822689907447668,0.16563351140855867,0.8819999459702984,0
i_section,True,270.2054859188745,261.02598969350186,26.09019832573666,18.055214923867776,7.852408199472672,8,17611.48083130817,0.66357282961365,0.2459818659119794,219911581.14352205,77448674.6204415,-2.2902054155508437e-06,194442.1653080812,0.0004957584668899,0.0082651157175397,-61.40138689396438,-1691.4017552102773,196.94318918587618,-3.349992664081712,-13.816865598409258,-86.89115752590841,1.1218238502344169,1
i_section,True,162.02074341903776,252.63264994969268,18.65072064603235,22.454626899047614,12.335271213840413,8,12358.70340348292,0.6820980997658123,0.2310054858385785,52806751.75397914,50265153.47632371,-9.388195559112376e-07,195558.08019124623,0.0004676338340503,0.0067561129215869,-23.096166593387473,-1268.9374699216462,646.0078100159691,-5.054452934868168,1.8961646870413342,7.404200127599847,0.8050357637835042,0
i_section,True,304.7806848091868,111.26621613668216,24.289207075129926,14.212006714348384,18.314501372226275,8,9343.03396568197,0.5533953752253827,0.4480359313720524,131057257.28918916,5679108.023949908,-9.094118943999104e-08,214767.9189185006,0.0002819024178092,0.0051975695764763,17.271985666259717,1064.8358089500384,155.57662062499708,-0.6596184483232724,1.7704152399093438,14.753242454093483,0.8871401149946802,0
i_section,True,356.6080284884599,173.40342638055088,25.195233720998505,8.457278299865767,10.541255755618032,8,11425.953773984736,0.6546446408925163,0.2567433857304473,262862268.21775457,21914922.22028019,-2.1235754482412114e-07,183946.84319953105,0.0004167340960107,0.006534975172367,-11.502233175257624,-598.3764031429931,-228.10755304425265,-3.391730919038468,7.602993979087866,60.899156004269564,0.8771781964113969,0
i_section,True,173.83423925308318,175.19023336276365,23.813061019981745,27.352808434150507,14.834806157275434,8,11990.476644023023,0.6598605166727003,0.3436024465403767,52618935.4085778,21613416.51106462,0.0,194476.90906182677,0.0004379165637118,0.0060159821450777,-26.641492880266284,-463.58336147957505,-88.4074367955862,-4.279293163841873,-6.543312715420642,-29.804207866517245,0.8745349093849826,0
i_section,True,198.7527783546584,101.86591302171308,23.03932107305184,27.750002683878954,18.628584894975745,8,9237.565333357485,0.5952861883371048,0.5512700629045514,46267963.55568352,4435477.370880183,1.6093108806035023e-08,182046.08788212185,0.0002370499497115,0.0039420177887496,16.344498486055265,1248.786018174262,15.337779993012639,2.794611566993839,-2.5003760723862825,0.26261337400607165,1.1830015950212707,1
i_section,True,306.84633704467046,282.53530249753584,22.594837736976057,29.985505604237417,13.515158605831846,8,20775.186056950584,0.5594467801905434,0.3816386371590114,305849029.8953094,85574673.0059517,-4.792827008830192e-07,163004.00547748612,0.0004822274145306,0.0077297447822304,76.01506025908103,6826.617891461743,-670.521822507607,-11.347646675121137,-16.173347743306607,-41.60135738331103,1.1660974510690247,1
i_section,True,250.7937258427712,108.3775782543982,10.753242517534332,8.675545706060763,15.841374156785982,8,4542.029139923657,0.5040310578527835,0.4654224506863516,45051819.9588493,2309996.771436906,-1.5349684924391567e-08,127242.0254631004,0.0002875917196418,0.0043819957860917,5.250205117099803,-718.8702103396796,42.38317424860204,0.017246689996748474,0.9433414581458558,21.581842030704827,1.085851357153639,1
i_section,True,365.8555213006177,70.74807537021633,29.959220698047528,27.702272333055376,19.89715209013169,8,13064.519229932566,0.5318184090843888,0.7054770618899383,193715299.65427703,2433669.8519958714,5.310723460006388e-07,165496.51975268597,0.0002350312021231,0.0038735005955914,-0.7228014343774702,2100.0738385846034,48.74583390371865,3.205993816932244,-11.31492826944391,15.38324319101326,0.8237274455645831,0
i_section,True,307.9691219229046,179.90468134345633,18.4542192558011,15.240265804102194,14.0463934980505,8,10945.591445144331,0.5484327921329453,0.4022127059076085,167679534.57300183,18010690.912067004,-3.6910929523727297e-07,126994.9053162358,0.0002557842354707,0.0046443551097583,5.812298311833809,3140.7457069662278,99.55208743879786,2.57531925248883,-3.0775907910064793,58.27552712923727,1.1019464842232538,1
i_section,True,325.4727486246578,141.14598848176627,19.367265565165695,8.643949631053854,17.967147645537505,8,8231.374063108387,0.6037176083374965,0.337951550208143,150767154.90607837,9115679.169429692,-4.3953194880858516e-07,182189.5432563283,0.0003187074969987,0.0040175499893167,-7.16433442383842,-835.3591639242774,-13.534354569904757,1.246123431506758,-3.677542659616229,-21.529779714273968,0.8014783941333297,0
i_section,True,149.2459033228501,268.90294289487815,22.886910414946612,18.59625061193871,8.123894959379006,8,14291.29650112721,0.741288555948499,0.1522493799326205,51531589.19124699,74231878.92143567,2.528136468173027e-07,231766.5629907357,0.000256077767791,0.0047106978602383,22.949402835676086,-926.5086305774682,38.3164992156377,0.2897021427718951,-4.39101530254268,-26.213572784433524,1.0996111994981077,1
i_section,True,111.80925242377876,168.4623956781844,28.235344894797056,27.912802310747008,7.571710009343841,8,11108.562995611272,0.7694772853928298,0.2229842253263089,17671913.14019829,22611223.204917893,-3.4041580942689816e-07,246711.14758562655,0.0002935786974264,0.0045147764499337,-10.941626878432,-924.7299814128771,-136.49951260125178,1.6996868873344921,1.1595927922438547,-30.100836220872424,0.9787691729325972,0
i_section,True,192.96697004271147,272.579058570199,27.505473179631927,27.37142982642352,12.192280465099593,8,18902.39878199356,0.701567503784327,0.2262954510001709,110141562.85131586,93114295.1268688,3.56474893136697e-07,197243.9051213555,0.0003150158958087,0.005610342822955,-38.04410809113949,-1094.4489231421842,-212.3478731848474,1.7906976145180873,10.350368912144953,19.646737708803705,1.0395715285080545,1
i_section,True,230.07986330271697,121.983912705836,11.078688634373057,27.69720379660251,10.5307645731174,8,8559.826390145521,0.4049673001411138,0.6655397436274847,54195409.1619771,3745994.8841227745,-1.4218395159955438e-07,247258.917792732,0.0003189274393276,0.003980196162949,13.109896888607437,-1164.4660162692956,44.5510495671839,-2.189754770297879,0.6030397816363324,-6.6912562256845245,1.1880717263236553,1
i_section,True,241.9605459542701,104.02985083177428,10.903261683060794,24.904136189174213,12.879642120769654,8,7898.034902528901,0.4031567243910245,0.6916654331781554,54130706.10526862,2364889.8294971185,1.1187416909313677e-07,279331.6835630211,0.0002926854235723,0.0037703172254647,-7.226592745873399,-727.2589029354712,-84.05060948453827,1.1259735446447727,0.2520759027685643,4.673864138138446,1.164109743901671,1
i_section,True,113.45354059260438,67.6443418010442,29.512244056066113,17.228566122040952,19.48872245434699,8,5266.427983125289,0.7767382611621689,0.4236090852086924,7733678.274858198,1607653.3266667246,4.5117547029444816e-08,200214.8547460861,0.0002191047695859,0.0034777072342911,2.3551509063699694,453.3772184349471,-10.601911591067497,-0.23950174405781774,-1.8580649761970245,6.602393500118148,1.1489811298089563,1
i_section,True,262.5604682353211,211.03416079159683,15.767516718175138,28.11090692776077,18.481597253358316,8,13451.492658535331,0.4994370540410435,0.4849068827184546,134103835.80314714,25230788.96638908,5.448763880948866e-07,150550.20146278536,0.0002766342290489,0.0040846964197066,-9.580121848611633,-415.0158875763268,200.19973347357026,5.596043626371893,-8.396260046800654,35.76517245976505,1.1179408730570084,1
i_section,True,303.0450068053875,129.53520655301,9.065696351937364,25.096974165396546,19.92525586053332,8,9850.365957579848,0.3542995914880159,0.7058953732913562,105818192.1984879,3767116.8513042927,-1.3914383634116889e-08,280734.67734655575,0.0003055191287462,0.003263329112139,-12.886801799608564,-219.57140571181068,111.50399117808252,2.7969599028452494,5.328661464734182,-15.731496954956345,1.1313531048462862,1
i_section,True,128.10517792647568,93.9598058118486,12.96883488363343,21.23170185422852,9.474375115354947,8,4685.703128100697,0.5659626671163636,0.5115140447220936,10188181.934059257,1887690.266124354,-2.0836678860239673e-08,117168.68443265522,0.0002227250563839,0.0031888972126129,4.672892687179807,-337.68348342143844,23.597746658551156,0.24762675978274964,-1.0047101241179361,14.06722647753982,1.1629273382682244,1
i_section,True,391.0824044639746,289.870885126956,29.210472122580672,12.964422275309284,18.812585169568877,8,21560.40406427453,0.6798849151227445,0.2265751954270002,603602428.1007226,118678010.5905312,1.289338330901428e-06,290846.8561062809,0.0003160144400082,0.0038649725593956,-27.27237064809419,1028.0235022079867,-265.75492588015845,-7.536591880542261,-9.265621429188025,-58.626478216175194,1.0774160424278836,1
i_section,True,391.13414718553304,295.25298637547047,22.070307344061803,24.13997050374796,15.174985910475854,8,21612.79243182212,0.5394674289258323,0.3939080996679109,534256222.6359254,95133649.92774324,-1.0323024819325081e-07,151360.67454521108,0.0002268617822696,0.0042352886000805,64.72408451502977,239.6287391871889,-502.68844630842915,11.373839922525532,5.233924561229739,-11.232744942591365,1.075611708185386,1
i_section,True,382.39775909587826,237.730733002644,14.224510069809453,26.79693679871436,15.883081282665652,8,16471.135423863187,0.4027318299113204,0.5606885452786555,335034979.50245315,32486664.15006252,6.599811268054459e-07,213074.2748367325,0.0002929669671536,0.004675436234843,38.054372135153976,1680.3654203498434,219.15848860590978,-6.785054847515248,-0.6334591017111197,-66.84120564069784,1.0657933255654697,1
i_section,True,348.7246966239421,70.00834163045631,24.01977774844292,21.963399779187768,7.22018202433255,8,10013.358257105989,0.4363770567192309,0.6968925141310083,139586096.72119868,1646541.1053599666,2.828888550603536e-07,172605.3328950787,0.0002479004470661,0.00356434031955,-4.459136642628159,-2403.460594971748,-8.114257482947613,1.1986350454478611,-1.9819258065817158,31.678563730314174,1.0921334487514858,1
i_section,True,368.7646886226334,142.19037606506663,16.15841733121337,15.25997414029533,9.053096779450424,8,9801.83773158507,0.4291513924622066,0.5383617937067546,193363369.2863432,7848752.3171192845,3.830600478866909e-07,132567.33580062905,0.0002358053944068,0.0035162394782492,-7.733154032674445,-1018.9806665778045,157.48386779035593,0.45936846962438793,3.3844525149717057,-17.599888503241726,0.9065236654336704,0
i_section,True,242.91661403959935,53.50519132898705,9.16855472125278,28.99178010453839,7.829822274860231,8,7546.328108510526,0.7083593302456662,0.8101044592939911,41436681.230789565,704612.1998389658,-7.658199510766256e-08,114766.69532628296,0.0002155511871438,0.0029146667383519,0.8431961408032652,-542.3430362687837,-30.63875233000829,-1.8256749366597185,2.8531676266195554,-0.0697809317257588,0.9828665243885248,0
i_section,True,330.59375669049564,247.88976355614568,16.94637220748571,9.74335515108202,10.979534990015855,8,11399.179322197284,0.6337033329942026,0.2662331233392365,230305341.40156865,43052202.319181,8.063896459241026e-07,184076.64427523036,0.0002390741569918,0.0038552985758399,20.89886299912852,1693.666346049233,134.69355635199358,1.3790084659229376,-4.283083139498545,36.007558955613305,1.194425600101705,1
i_section,True,165.91048631488422,123.33837326484316,19.572753606052352,9.994617631079072,19.650395794846368,8,6436.729686332958,0.7038223340487417,0.2629432439401731,28889622.414096057,6166738.207147569,-9.988541689497482e-08,136875.5862968003,0.000111414569665,0.0024029793210419,-6.184188801095236,255.83112693272233,14.00304683160446,0.9641109556399022,-0.07932122889738225,-18.03948816357702,0.9398342891289122,0
i_section,True,150.31623169512187,285.5563717824908,16.34984583766476,28.346121681016175,9.88441603931292,8,12758.015421544496,0.6620038362214267,0.22765447968437,46223731.98608571,63697793.97926455,4.068334335971963e-07,288047.8601865026,0.0003307865793648,0.0039909876907024,-1.6640403521123055,-190.66116921420445,12.14834597120139,0.668328507036341,-5.109929396178384,-6.568222611902551,0.8305655414895379,0
i_section,True,159.52913363276392,292.4165905391136,10.639961774802476,28.742870503900537,9.327320651462824,8,10273.250372579349,0.5644701512965563,0.2905310357139165,41219155.765459575,44634676.22070161,-2.9373311385599613e-07,139635.68649637533,0.0001418020977679,0.0028181356443894,-5.9030881101499455,-1050.938466745699,42.91381768097302,-2.392332794393505,-0.4157971147705819,7.645536317567414,1.0268050948877363,1
i_section,True,126.64080646818805,213.56957923735683,20.473448592416375,15.633516136738267,8.872936134868652,8,10154.36080406377,0.7461206085060611,0.1590463986591565,25883973.62192089,33273993.603261296,-5.602362295834293e-07,191743.89182198176,9.459853524176502e-05,0.0027829534197794,6.350856057006124,-553.7491393510592,-91.71244913715249,1.676285543479938,-0.021865202213099726,12.099178336085883,0.8173331475731311,0
i_section,True,199.9783181689763,211.10240765983028,18.06175201896887,21.78168547905984,12.127336336503053,8,11324.908571540378,0.6125343545044235,0.3285524034638604,72099792.0745272,28485740.53380575,4.800709717005133e-07,126120.67500255244,0.0001848287710602,0.0028267615679261,7.530896968817299,-273.43237304679883,-77.16655885001299,-0.11576185087265221,-3.2364606954641664,26.1419140867757,0.9402991270090841,0
i_section,True,368.9449167303355,127.28826682039004,11.571755397171042,20.377047936403013,15.61791598643284,8,10208.106295927671,0.3348523743906254,0.6813934260826271,170499461.3396985,4264074.075637045,2.837899949035325e-07,130763.50705251054,0.0002052694853914,0.0026871721848872,-8.683626905755453,594.1159698257347,-114.63899418778682,-1.4867700900129042,-4.129784479264681,-9.808614843645532,1.1925614304010062,1
i_section,True,275.45464357527055,126.42737205386754,12.666320564871112,21.51401638042697,11.250450613138735,8,8695.847793123912,0.3957753828701278,0.6231307896126423,85071296.24137475,4493963.047946201,-1.5832440186818728e-07,172707.1107002507,7.681379476769039e-05,0.0021809831565009,-1.8005614277730408,258.332188401246,83.79269603374452,-1.7406447120548978,-0.3057040864625259,-0.27812029801017063,0.8271262488088169,0
i_section,True,364.9996938991312,140.55086627749972,10.624636452200216,18.636817336322256,7.57851502457146,8,9443.82968001361,0.3165009611542235,0.6615917403151743,158349102.55365473,5108317.965445096,3.276454359851668e-07,166910.61126966472,6.766723322286034e-05,0.0020100473729693,-2.957537933879642,615.7007374232439,-57.5983543966519,0.5094757424113127,-1.8026015741104588,10.995966733578582,0.9032278937025172,0
i_section,True,199.53595296764456,173.35942694900058,25.770792271276964,12.983641806968244,12.465430843699838,8,10994.197354340437,0.7083563740748898,0.2226383341533738,72146814.83137263,22417634.7309572,-9.460851044237015e-08,165154.27551856256,8.07542643186553e-05,0.0021864971587309,2.090896106245029,429.0359481298112,-24.489882893088172,-0.9752038807143717,-1.3657433763273974,-29.99803280462797,0.8788891620902135,0
i_section,True,207.06619125713888,92.68164115834614,15.006444835769518,17.41026681252422,16.081448556717906,8,6092.985792303307,0.5065905445885531,0.5547878458157025,35406499.32527804,2106228.1028544754,-6.002824583904045e-08,162683.83097826174,9.213354955912212e-05,0.0023581620650014,6.961107864844104,-118.44697768542109,39.2210629407989,-1.9149318904389467,0.9079638603522846,-9.532842859943209,1.1278543432124273,1
i_section,True,335.00274951511403,117.2389640680559,20.18227021336609,18.78851478317356,8.051476975883222,8,10325.463511991971,0.4378435011437611,0.566384414797548,158679264.64901632,5590658.4120271895,-1.8815866111618888e-07,155703.03714007107,0.0001047454842812,0.0028234545039317,7.6222619095345525,312.9401507643365,-82.00938632518937,2.7744433341110457,-1.4252647858202216,18.966389740831243,1.0526924064051162,1
i_section,True,146.6279549683618,56.52588221451994,21.91087718553645,17.00298446923022,16.650941108821897,8,4470.36395006373,0.6450578843000806,0.5370566695263022,11829595.401480578,741268.2621986582,1.1996671943821537e-08,162805.56883993885,9.269803169273872e-05,0.0018473385730668,2.960312493589787,5.938668012091209,27.644498122512985,-0.056550782925787794,-0.6509646778259965,-0.4267711573087682,0.9489533163926681,0
i_section,True,177.90862457359174,165.612702126928,18.354086705205276,16.368053817605478,6.0592867299426,8,8422.998347874269,0.6326717159779244,0.3014697822505527,42857712.31979562,13949739.681748718,-2.219475199197137e-07,149598.99084256834,9.602306750439462e-05,0.0021803540748826,3.3498381534516777,595.6638434713035,95.56264093819378,1.414837134673785,0.861645991099213,-16.01476938238488,1.0379648873294323,1
i_section,True,255.1310954200586,106.37819722152594,26.481333383300896,25.374118661000615,12.090855696297329,8,10893.252944949256,0.5369823642193807,0.5460336073410892,92691156.68540768,5619852.135169181,2.944240212600572e-07,165842.87107766717,9.509378460342644e-05,0.0024238198659532,9.606939317540014,-397.165451571709,-74.27897142269306,1.952620827412582,1.201003416308414,-9.909605975687864,0.8794212412071595,0
i_section,True,315.878580589452,208.84093777194667,14.913189611125397,10.96524088058627,19.82688072450116,8,9713.38319141902,0.5870048909515397,0.3435877402309099,169236592.4162435,22710757.251528505,-7.82659558496652e-07,139747.8620335126,9.628358657189296e-05,0.0017956299579499,-9.92154911587814,353.19781610910553,-55.46842159908133,0.7812046722954291,0.27366525979833384,0.35392722981224006,0.8944421387280485,0
i_section,True,213.0129912089248,199.8309328880149,14.058937759793258,28.019269203610055,14.167277048244216,8,10977.01838215042,0.5123460234914969,0.4621130796077227,71868380.54321516,19090759.304439727,2.2267406669984795e-07,157882.1032957944,0.0001002156435995,0.0018081506443365,-8.355048721866112,-536.649858438051,53.40115778226455,0.05128749113147167,1.6163136235643645,5.5971667830174505,1.0153742768458631,1
i_section,True,194.91555289198368,165.18324952516036,20.25253812318922,17.803939046637304,16.90742131329546,8,9692.77794469558,0.6422443474544282,0.3306517635738737,58083570.7787262,15329833.685729088,-3.5506415445112416e-08,165022.99447990503,9.5749869646462e-05,0.0016616289309394,-11.120128203258385,-57.07163539940913,-78.50390903625242,-0.044368874733401106,1.7825994698515328,-7.727855738431726,1.0898318648618828,1
i_section,True,218.02652475157225,184.63641548056052,24.835272849658153,16.291395829762855,7.483390518741812,8,11963.289998664202,0.6634398319113978,0.267658288792713,92858726.7873038,26119293.79219619,-1.2944969544638273e-07,181054.8871450043,9.727144969981884e-05,0.0016029740044028,6.21266783510463,429.33070578526366,10.428732797021206,0.30239659951116665,1.4690515675886724,-7.364802789440465,0.8688725602221007,0
i_section,True,386.8698189756178,65.64158389701592,23.462178239135135,20.696862371958986,6.999224402954784,8,10159.334567234488,0.4140832657164318,0.7172146777685435,170823061.01676765,1363412.1984543228,-1.1419752924198246e-07,188133.44861844607,0.0001136940720039,0.0015101327557874,3.1544571241468584,-171.22856270586894,-44.06644985743063,0.2516473876138296,-0.6560417643371484,7.357928184396718,1.0364911810090385,1
i_section,True,394.7742212659528,131.5715556169153,19.32935891215873,24.418727608463335,16.5122497710438,8,14023.494347064516,0.3995324231338635,0.6381311855642037,278631807.4363312,7833625.371271474,-5.099024345726003e-07,168537.14391858655,8.688106180119929e-05,0.0017222930966523,-6.652039521238132,899.1792046883396,-109.99221529219355,0.029435650937509415,-2.430523826865464,-13.364692706945567,1.1816147426003332,1
i_section,True,307.25857144104117,113.48162387120368,18.045956214168484,9.11755569209743,14.06993412290856,8,6743.285224184043,0.5533015459070567,0.4045564488998184,103978071.80640824,4424443.964463658,-3.0131924057351145e-07,239830.76839850756,8.299325933458543e-05,0.0015194375093238,-4.396532505426087,461.91539027266526,32.71925576326239,-0.27143664355803804,-0.3052220492412453,-7.433113939020278,1.1549757839937478,1
i_section,True,211.87809026719657,284.14708827294936,12.00611319018815,21.87249398191394,9.442863735582533,8,11010.986446198403,0.5566843832079341,0.3270058078187485,80974904.88318968,46084789.459951885,1.488227727541766e-06,186358.40796899583,0.0001137887098047,0.0013560332953091,-3.3730118099945834,-64.45584655522237,-21.03369836329376,-1.0010830147241754,-2.3855434832162894,0.8455882696474741,1.0420696884677254,1
i_section,True,378.3421486731244,215.21004036203215,9.617649435119535,12.774088810948502,19.799065922325084,8,9073.700016892864,0.4382868966515397,0.5024467354964883,200664407.216875,16085989.503130049,-2.986612512382871e-07,209267.1872928515,0.0001038047326191,0.0016535863820075,5.938355152149457,-466.3981796350882,-29.77981236892156,0.5146417879101285,-1.1666172172474556,9.626606785217467,0.8558756675130148,0
i_section,True,389.5691284188362,93.40622168972372,21.3465864324666,18.37826532075751,6.719653231115148,8,10402.734139869575,0.3889324971701518,0.6386786184636623,200427967.2742377,3083467.982857665,-7.437052492484345e-08,183834.59056953512,9.03117024690554e-05,0.0013329028306428,5.045719135700907,39.5007045004626,41.24738489586795,-0.8647123833049365,0.47509529566280034,-4.798098717785345,0.8844791227978664,0
i_section,True,373.3891893861749,264.54557912233633,9.124794504355483,10.295710441769224,7.085706018935038,8,8528.681268803924,0.4885413385854447,0.410827645420997,199989044.63701203,28190568.690649543,1.4855546778633771e-06,173546.28802408196,9.30032752722802e-05,0.0017325567959014,6.732467929470271,-73.84323105602758,-24.953333527349717,-0.588856970276096,0.1902253624756679,12.02136461194962,1.0123186184590582,1
i_section,True,398.75659946968784,186.3009510749937,18.79848163797552,12.50607052495076,12.354537164582904,8,11656.074774272349,0.5299973001289663,0.4075576333471026,306370721.0994491,20329676.610051997,3.0778554022613e-07,177680.53677837204,9.24007794495334e-05,0.0014284825508252,11.016438492638573,-576.5389865703045,-1.8044913075651545,-1.3637782395708826,2.0824241177888605,-14.301850990487113,1.1728735775462513,1
i_section,True,389.7149321645507,120.02625507991549,9.5912563586701,8.512140180158084,15.05672576151017,8,5656.996535191484,0.3957532702530649,0.5648824212184111,125907989.01327851,2796680.5305391927,-7.439804076364778e-08,183766.6000296116,8.613245988564661e-05,0.0024444845446016,6.438021722465137,113.96298573342504,-44.320507243787446,0.1834563799043825,-1.545913083740243,2.2423223171412676,0.9271713245748764,0
i_section,True,115.07456434772516,299.6932211327629,21.931646514628554,19.906041758546955,9.546819566658847,8,14643.699867562033,0.7753821867203698,0.1076381897958786,29727704.90162726,98448890.38176772,-2.2930204463404122e-07,204424.69265728095,7.78076089907761e-05,0.0015454296810042,-4.282494392844675,163.3904709135224,-7.647557333276467,0.6277829591905482,1.1034515342733588,5.0860183951800115,0.9253173750406517,0
i_section,True,394.2761453890537,84.49700594324796,10.333546251282009,22.922049051692397,9.65666629928283,8,10392.692460360213,0.3228972975420974,0.7801656669662631,166798954.28484705,1429664.657907053,-9.411110746148817e-08,186780.55623979625,9.072947110297292e-05,0.0027261825013923,6.000266838389272,-400.6750392784637,-70.50520223948962,-1.246395972398105,0.6805353039762713,9.765201002599184,1.1497659283156887,1
i_section,True,265.179168840785,81.84625823135781,26.83071182955524,25.500995198399877,19.597992790166018,8,10125.69914677967,0.5508888499221515,0.6194400278479324,86242596.9135824,2849598.7701797695,8.982878953977216e-08,173942.00767986474,8.655841060748126e-05,0.0024621202269725,-12.579495717214115,-90.56613380111722,35.01392270315237,-1.3647219012708296,4.38219577902377,-23.835310448853914,0.96421617459078,0
i_section,True,171.62395409303542,288.5735789250883,9.38130513648105,22.794668047739748,14.524387799054312,8,9085.453048833591,0.5601928025276186,0.3074994604529495,43454447.86494418,37766198.82851124,4.2374361330129766e-08,184368.56048718825,0.0001006674741111,0.0027577045999033,18.471458657224307,379.6027733924065,17.27957600193539,0.18447831157076303,-1.4043409307319095,-10.500611276170881,1.054248881659819,1
i_section,True,343.68985662294784,116.29754582825063,16.05867170156778,10.270563086876091,17.665792191530052,8,7211.29289561119,0.4970601914859686,0.4758570024886013,132565697.620747,4264383.613697717,-8.295129127066667e-08,235454.4420082664,9.144917084927456e-05,0.0032670405186939,11.390027608962031,772.9792997535519,-37.050144409786036,0.518499395647795,2.8269326241580246,-6.070308469952574,0.9448914940755442,0
i_section,True,222.74897424063303,250.25371712282657,23.349014064398233,21.554465315215047,13.5659416106003,8,15643.855970180944,0.6620053463272382,0.2656423962384164,127671087.90186477,61169373.67610341,2.804503169753479e-07,167141.9041545259,8.538847961552655e-05,0.0020675367199824,12.37596526274795,-872.720865956883,52.211324361138274,2.0673342711847207,-0.9775260090277829,-22.42658317223728,0.9066517822337516,0
i_section,True,354.9226451143085,106.89464617231825,28.00147499438455,27.54665714569988,14.433594066910484,8,14404.963667733678,0.4720124716137827,0.6255445475713913,225596803.2945362,6276055.836771455,-5.34926603012034e-07,211769.7070254918,9.968448992029238e-05,0.0031734760217111,26.830053904041502,-829.835308050387,-33.25259220611073,-3.206508021399372,1.6397834901441648,-13.448855735153266,0.9062430137817166,0
i_section,True,296.7777312592611,226.28105171777068,12.408121584700352,25.611234986772665,18.72058774042025,8,12890.769930290173,0.441029817945895,0.5237261622721444,161911480.91642898,24435793.816177767,3.35698252746589e-08,232723.880332421,8.345296523573779e-05,0.0032884405980448,17.703701037745546,-335.5320799095405,80.58097379674341,-5.882185882674752,2.615730676377478,-28.760289548052096,1.1968562589103495,1
i_section,True,120.79217779814005,262.3778126865048,19.0280916193122,27.85436048488323,14.996460489068191,8,12488.621461109527,0.7341074870107767,0.1842216702726228,27755429.582859408,57493442.16297791,-9.45897205759654e-08,330374.16549827944,6.284327973826308e-05,0.0052376107810285,-3.7316844910478038,-1233.7228508866172,156.06148006458537,4.429611894594486,-5.117188131404092,8.145055338419056,0.932683405410486,0
i_section,True,217.5364651052061,240.96644640933516,20.369270237978945,24.513616220978214,12.842483730097015,8,14296.491975373478,0.6212047023020401,0.3150266815840125,108100505.9086051,47751586.96567392,1.0596019403793872e-06,265429.86501072213,7.117425070790682e-05,0.0037545250715382,17.233974551162746,-455.9249224897514,-255.18011253450817,-0.6692744091244284,6.293638381602971,58.51505026940988,1.165114918315004,1
i_section,True,121.3569751081975,264.54560346540757,12.299205213965584,27.489903090583724,15.598089736358622,8,9382.534448861148,0.6633738837722215,0.2283815279955941,21940885.93513762,38185216.84831911,1.193743186563136e-07,327226.99856795394,6.911218209448981e-05,0.0049738191380878,-12.023230872739747,-977.8055889034501,-130.97201643842348,1.3291756250879088,-3.7483548393601054,-26.014234424584195,0.9662369930751711,0
i_section,True,203.5254235608413,281.294617273789,28.013532618724323,15.34253716334802,14.396913787874084,8,18206.485118039876,0.7459388574557481,0.1544897797870351,127415862.36207122,103988212.25736351,-4.835391584952113e-07,210039.86588400745,9.659877802201292e-05,0.0028134308668545,-12.4449649803503,-48.85557717526349,56.77543210588858,-1.496326866821275,-3.0103405780159087,7.941093826963803,0.8328107169825874,0
i_section,True,112.67540921269386,199.49311477463587,22.5223921956284,14.572380787856966,15.388341833627614,8,10181.163101802384,0.7805380530363776,0.1453162389620869,19208704.268741835,29845789.913825452,-2.9916843213842697e-07,300311.5982451945,6.968560303483563e-05,0.0049906817738108,-4.144432398599367,694.801778362921,64.43024001603759,-1.8485522639080718,-3.0991300063137524,-17.942547392494916,0.9867678725274652,0
i_section,True,398.7673882596246,235.63727963331664,21.129332396443782,21.14047754175617,15.90866624351255,8,17718.388112000506,0.510641954754171,0.4407298976946322,442045775.80723846,46403030.55952255,-2.287293424351627e-06,191274.10385662125,9.077602541421126e-05,0.0025751471664573,-10.107549300644136,-1374.7091175515889,171.17238035312502,-1.2717156092446034,-6.980400042179266,56.95013190965248,1.054791201346247,1
